area,latitude,longitude,severity,crime_type,hour
Shahdara,31.611676119945397,74.256384358747,4,snatching,6
Shahdara,31.664285030469248,74.2740796554534,5,robbery,15
Shahdara,31.634685218343535,74.26013243588832,5,assault,23
Shahdara,31.64048125051623,74.29185053898402,4,vehicle theft,18
Shahdara,31.603636022331553,74.27993251085178,5,vehicle theft,12
Shahdara,31.63106545377902,74.27012480115279,4,vehicle theft,12
Shahdara,31.611364084227198,74.26227915091337,4,robbery,17
Shahdara,31.608347262514012,74.27657501649126,5,snatching,14
Shahdara,31.59951626351342,74.31708185132669,5,vehicle theft,15
Shahdara,31.63090243495178,74.26113168969984,4,assault,10
Shahdara,31.62607560618981,74.25246616918724,5,assault,2
Shahdara,31.609444462715082,74.29542877983832,4,snatching,12
Shahdara,31.611771580546815,74.29057497691599,4,robbery,4
Shahdara,31.56571785399018,74.26401003333673,5,robbery,3
Shahdara,31.61944970189899,74.3154450319334,4,vehicle theft,3
Shahdara,31.607955758792766,74.2893754851215,5,vehicle theft,19
Shahdara,31.627069658118973,74.28243010022804,5,vehicle theft,11
Shahdara,31.600918765045076,74.26092790773961,5,vehicle theft,9
Shahdara,31.638271692524665,74.2639364209864,5,robbery,12
Shahdara,31.605643532278968,74.27031278111455,5,vehicle theft,10
Shahdara,31.622032885753793,74.25737947217016,4,snatching,6
Shahdara,31.61698328758787,74.2752600165788,5,vehicle theft,10
Shahdara,31.6213398143445,74.29031878435408,4,robbery,9
Shahdara,31.629747196063807,74.29110758695266,5,robbery,4
Shahdara,31.597792009654082,74.29134111034776,5,robbery,18
Shahdara,31.626141290331407,74.27737194187955,5,robbery,8
Shahdara,31.60353763877304,74.2767164117676,5,snatching,0
Shahdara,31.599683563620435,74.28123359699696,5,vehicle theft,10
Shahdara,31.623528831105546,74.27265944321833,4,assault,5
Shahdara,31.631026394495223,74.27129591342766,5,robbery,4
Shahdara,31.611032395618924,74.320200185786,5,snatching,6
Shahdara,31.60578479792902,74.28147540215774,5,assault,9
Shahdara,31.57733733929859,74.27926933300162,4,vehicle theft,3
Shahdara,31.622453406319895,74.31249356916939,5,vehicle theft,20
Shahdara,31.600519275537643,74.28918994612141,5,snatching,8
Shahdara,31.651651879309632,74.28759735701418,4,snatching,1
Shahdara,31.6187791314906,74.26528283101355,5,vehicle theft,0
Shahdara,31.64529156754677,74.27073670267058,4,vehicle theft,22
Shahdara,31.61147284807589,74.30296891418394,4,robbery,18
Shahdara,31.609454281115198,74.26975340651155,5,vehicle theft,8
Shahdara,31.65746595552435,74.30160096131429,4,robbery,14
Shahdara,31.564808052014545,74.30126749699141,5,vehicle theft,1
Shahdara,31.636676146783188,74.27144488625906,4,snatching,17
Shahdara,31.620546455217283,74.2543364514414,5,robbery,22
Shahdara,31.600897548413013,74.28847198131187,5,assault,5
Shahdara,31.626802354128095,74.26915063866588,4,vehicle theft,0
Shahdara,31.625301120896808,74.27909946354342,4,assault,12
Shahdara,31.62779773638945,74.26455260431372,4,robbery,3
Shahdara,31.63159266346427,74.28651592633165,5,assault,4
Shahdara,31.629675454819036,74.27529168756173,5,snatching,11
Shahdara,31.593441269724632,74.30166357194112,5,assault,21
Shahdara,31.61003275215615,74.29985377077826,5,vehicle theft,20
Shahdara,31.608032643795397,74.31282093259458,5,robbery,18
Shahdara,31.65230751378939,74.27355359061578,4,snatching,15
Shahdara,31.651649927271606,74.29026990953842,5,snatching,14
Shahdara,31.61021810428162,74.28594619291361,4,vehicle theft,23
Shahdara,31.61195866510967,74.29048529355286,5,snatching,22
Shahdara,31.61551489682485,74.2681164650254,5,robbery,14
Shahdara,31.59999337350789,74.26644510058951,4,robbery,20
Shahdara,31.649159104671316,74.26968671932316,5,vehicle theft,16
Shahdara,31.63447221174458,74.29334921563279,4,snatching,17
Shahdara,31.6371851445,74.28692355491665,4,snatching,1
Shahdara,31.585902428917354,74.23446017584934,5,robbery,7
Shahdara,31.61523443078601,74.25972524017169,4,assault,19
Shahdara,31.61901246192888,74.27394071090197,5,assault,5
Shahdara,31.634189036342782,74.2712902725886,4,assault,18
Shahdara,31.630817384449628,74.29769502109527,5,vehicle theft,12
Shahdara,31.63777325507102,74.2694648913469,5,snatching,14
Shahdara,31.590566171146587,74.27475652594272,4,robbery,3
Shahdara,31.615530680352563,74.27301366407764,5,robbery,23
Shahdara,31.63659924346143,74.26894329930758,4,snatching,8
Shahdara,31.641002211922178,74.26272097557158,5,snatching,3
Shahdara,31.596037918734716,74.25453680461516,5,snatching,22
Shahdara,31.644772640960824,74.28229421236328,5,assault,11
Shahdara,31.621401043262264,74.30323756605216,4,vehicle theft,19
Shahdara,31.618735530870342,74.24956944693216,4,robbery,8
Shahdara,31.62530311054598,74.29283861069923,4,assault,23
Shahdara,31.609641746998925,74.28482096954217,5,vehicle theft,13
Shahdara,31.6302240519905,74.30747317090326,5,vehicle theft,21
Shahdara,31.652245565159774,74.30629828907168,5,robbery,18
Shahdara,31.621508672778035,74.24796068376206,5,vehicle theft,21
Shahdara,31.60208002386371,74.26138237611613,4,snatching,8
Shahdara,31.665817678481577,74.28214084764157,5,assault,17
Shahdara,31.611208225779365,74.23584498167234,5,snatching,7
Shahdara,31.616296695420502,74.24814394401295,4,robbery,12
Shahdara,31.591873650726566,74.27833788854743,4,vehicle theft,12
Shahdara,31.66968934737283,74.2659400507946,4,assault,16
Shahdara,31.64168959166146,74.26844939812985,4,vehicle theft,9
Shahdara,31.627547014055267,74.27639020422137,4,vehicle theft,4
Shahdara,31.636994335128094,74.26849420580194,4,snatching,6
Shahdara,31.61128339318157,74.28138588121098,5,snatching,13
Shahdara,31.60583186466179,74.24972571214775,5,snatching,11
Shahdara,31.626876896462488,74.29537794726448,4,vehicle theft,15
Shahdara,31.641039008116568,74.26042089507786,5,assault,4
Shahdara,31.62289735329315,74.26770454269686,5,assault,1
Shahdara,31.641527439904824,74.29184703842216,5,assault,4
Shahdara,31.615777395223446,74.26025640945697,5,robbery,0
Shahdara,31.586511114723447,74.26207621075366,4,snatching,1
Shahdara,31.64452810287741,74.30314192770928,5,snatching,10
Shahdara,31.621111511199963,74.33093666562897,4,assault,8
Shahdara,31.639062732678266,74.28574248330403,5,assault,20
Shahdara,31.597125475853588,74.28217119411553,4,robbery,11
Shahdara,31.617429249771224,74.24236301909005,4,snatching,4
Shahdara,31.623197127839948,74.25944649718149,4,robbery,22
Shahdara,31.640958841235044,74.27329208554453,5,snatching,12
Shahdara,31.601122985891525,74.25810826920895,5,assault,11
Shahdara,31.630561367354925,74.28977383905419,5,vehicle theft,14
Shahdara,31.612819548722886,74.28464257023717,4,vehicle theft,21
Shahdara,31.640650924086835,74.30253410273656,4,assault,23
Shahdara,31.62897561037133,74.25940730635344,4,vehicle theft,0
Shahdara,31.600711914907766,74.27139686728816,4,assault,17
Shahdara,31.591746631636582,74.30426632818372,4,snatching,10
Shahdara,31.642206047239657,74.25633187623467,4,vehicle theft,1
Shahdara,31.625437463255402,74.30316221696049,5,robbery,3
Shahdara,31.597705045853502,74.2819535171112,5,snatching,13
Shahdara,31.618232740815895,74.27259977940236,5,snatching,17
Shahdara,31.60323607371981,74.27112763390966,4,assault,9
Shahdara,31.61813131858166,74.28457964850122,4,assault,3
Shahdara,31.620286465164213,74.28312375645882,4,robbery,14
Shahdara,31.619633930319573,74.28794489218483,4,assault,12
Shahdara,31.632761022028816,74.29001688949889,4,snatching,9
Shahdara,31.63085653118638,74.29697533005213,5,robbery,20
Shahdara,31.5947709033269,74.26269921547302,5,snatching,6
Shahdara,31.59516767560408,74.28332531291801,4,vehicle theft,2
Shahdara,31.62648799943576,74.27284177819237,5,snatching,16
Shahdara,31.601958274682968,74.30121285860973,5,robbery,23
Shahdara,31.595409008110952,74.28993398446474,4,vehicle theft,4
Shahdara,31.672886866940342,74.2499405934321,4,snatching,20
Shahdara,31.58622875366421,74.30284320056506,4,vehicle theft,21
Shahdara,31.62616101079008,74.27216702865157,5,robbery,16
Shahdara,31.612767094446287,74.31935797885856,5,vehicle theft,5
Shahdara,31.6175076440762,74.25654816782294,5,vehicle theft,11
Shahdara,31.618959606230842,74.31283053897289,4,assault,3
Shahdara,31.60188535398275,74.26692467322702,5,snatching,14
Shahdara,31.634841659397388,74.28374839761047,4,assault,16
Shahdara,31.643879125199767,74.27326204348833,4,snatching,3
Shahdara,31.617866974171275,74.30780854948813,4,robbery,7
Shahdara,31.616101834392946,74.30267540193734,4,robbery,7
Shahdara,31.631871134445618,74.22119222730672,5,robbery,22
Shahdara,31.619625824871083,74.27222963093823,4,assault,10
Shahdara,31.62158000167222,74.30159087241623,5,assault,20
Shahdara,31.642907783770948,74.26936886125515,5,snatching,23
Shahdara,31.648938670763993,74.28281877771182,4,snatching,17
Shahdara,31.639062500907524,74.29026170840194,4,assault,6
Shahdara,31.617525433274658,74.27287056725264,4,robbery,14
Shahdara,31.62842759622196,74.26812319675507,4,vehicle theft,8
Shahdara,31.631690064322388,74.28899311813252,5,snatching,7
Shahdara,31.650792136960032,74.26607695282074,5,vehicle theft,3
Shahdara,31.606496434500514,74.27710962658568,4,vehicle theft,2
Shahdara,31.641935068536,74.31760870292806,5,assault,12
Shahdara,31.620603815744204,74.29217214884713,5,assault,7
Shahdara,31.617271050732917,74.24764332188883,5,assault,12
Shahdara,31.597966761692412,74.29272586336877,5,snatching,2
Shahdara,31.636589496838635,74.27612347722454,4,snatching,20
Shahdara,31.623442427446708,74.30405254602096,5,robbery,12
Shahdara,31.586941626043224,74.30406225292862,4,robbery,21
Shahdara,31.63196115392906,74.26301226169689,5,assault,9
Shahdara,31.65601022363022,74.30477892705879,5,vehicle theft,17
Shahdara,31.63614245193275,74.26052907600591,5,robbery,23
Shahdara,31.63047542219666,74.24523639055327,5,robbery,22
Shahdara,31.606090615373567,74.31114197081249,4,assault,1
Shahdara,31.626704773741398,74.26105015730053,4,robbery,11
Shahdara,31.60259464899638,74.27572575696009,4,assault,17
Shahdara,31.63910192758883,74.25934261542827,4,vehicle theft,17
Shahdara,31.578531582221274,74.27141896146304,5,robbery,10
Shahdara,31.616611015250335,74.28299194956148,4,snatching,1
Shahdara,31.640548430706776,74.2667255924604,4,snatching,12
Shahdara,31.5824087874398,74.25621854268392,5,vehicle theft,18
Shahdara,31.625307246987994,74.26834482684777,5,robbery,0
Shahdara,31.603151990349264,74.28820951687788,4,robbery,10
Shahdara,31.623830138775855,74.2813674125862,5,snatching,16
Shahdara,31.62795403541015,74.2831550156206,4,robbery,19
Shahdara,31.632315422995426,74.30407768874338,5,robbery,4
Shahdara,31.57149571444255,74.27939656666742,5,robbery,2
Shahdara,31.591170358767805,74.27581094868702,5,snatching,11
Shahdara,31.62439834301212,74.25347809881906,5,snatching,1
Shahdara,31.632444142880868,74.25722333764439,4,assault,23
Shahdara,31.642988468720027,74.29146264105385,4,robbery,12
Shahdara,31.605159877286848,74.27164072992323,4,vehicle theft,17
Shahdara,31.62276597379572,74.27320170988462,5,assault,0
Shahdara,31.61342763048502,74.29206374862164,4,robbery,16
Shahdara,31.620818383507917,74.25995625088437,5,snatching,20
Shahdara,31.598352653224556,74.29577097236634,5,vehicle theft,1
Shahdara,31.615639282436035,74.2272238299948,4,assault,16
Shahdara,31.61490200310263,74.28887227845364,4,snatching,3
Shahdara,31.61781782964695,74.27022804836015,4,vehicle theft,22
Shahdara,31.634307626308825,74.29436371451416,5,vehicle theft,11
Shahdara,31.633457224719336,74.29183628267482,5,robbery,5
Shahdara,31.582243503214993,74.26549733812968,4,robbery,22
Shahdara,31.576768793333617,74.28511147307425,5,vehicle theft,15
Shahdara,31.65764723717027,74.2957262541976,4,snatching,3
Shahdara,31.62346683328741,74.28487906395817,4,vehicle theft,7
Shahdara,31.610562808111332,74.2720494035809,5,snatching,8
Shahdara,31.623002692680124,74.29271459072315,4,snatching,22
Shahdara,31.636981709009017,74.31545582352874,5,robbery,22
Shahdara,31.630741816661224,74.28103252753422,5,assault,8
Shahdara,31.63324962120329,74.26267546103986,4,assault,9
Shahdara,31.597257172389277,74.26121188432398,4,robbery,7
Shahdara,31.594037462298907,74.31156213615823,5,snatching,10
Shahdara,31.64486366874429,74.2620237362393,4,snatching,8
Shahdara,31.64229032568437,74.30227897266431,5,robbery,19
Shahdara,31.6032971419674,74.3217907744339,5,robbery,17
Shahdara,31.64071166575246,74.26428640806776,5,robbery,20
Shahdara,31.622153900112938,74.28823572582093,5,assault,17
Shahdara,31.593848512322182,74.2838332178347,4,assault,2
Shahdara,31.615985016728942,74.25535715340371,5,robbery,10
Shahdara,31.603226209525925,74.28805643442166,4,robbery,17
Shahdara,31.611415111594027,74.29177106539541,5,robbery,15
Shahdara,31.61941130538181,74.32556666058323,5,vehicle theft,11
Shahdara,31.61152447177104,74.24765274099784,4,snatching,22
Shahdara,31.603551368454905,74.30633917673373,4,snatching,10
Shahdara,31.62851774412386,74.28038295554832,4,vehicle theft,12
Shahdara,31.6281531250725,74.29057536211583,5,snatching,0
Shahdara,31.649717365510355,74.27558855065038,5,vehicle theft,17
Shahdara,31.619872968864545,74.311245102639,4,robbery,9
Shahdara,31.609017060459088,74.30539357679204,5,assault,10
Shahdara,31.62120643829066,74.2535345795379,5,snatching,21
Shahdara,31.61126560527919,74.27867734770749,4,vehicle theft,12
Shahdara,31.619855999084194,74.29230060387545,4,robbery,6
Shahdara,31.593117710592736,74.24793479066368,4,assault,2
Shahdara,31.618308740017124,74.26655443455626,5,assault,16
Shahdara,31.606307403484802,74.29581251198326,5,robbery,17
Shahdara,31.595776561414386,74.29461528238133,5,assault,12
Shahdara,31.629743288804406,74.2931504882697,4,assault,0
Shahdara,31.624278077364032,74.27621172658037,4,robbery,3
Shahdara,31.58919504735938,74.31966772469704,4,robbery,2
Shahdara,31.6385248864305,74.27052857532458,4,vehicle theft,6
Shahdara,31.61621759218446,74.2984330022385,5,snatching,9
Shahdara,31.622250314231763,74.29966304421839,4,robbery,7
Shahdara,31.60898557608609,74.2594756072251,4,assault,13
Shahdara,31.620222831260975,74.29419282581011,4,snatching,23
Shahdara,31.637988700815114,74.294891680544,5,assault,3
Shahdara,31.58442824831987,74.28639303651838,4,robbery,4
Shahdara,31.639060482942906,74.2358487254942,4,robbery,21
Shahdara,31.64733672921211,74.26311441962955,5,snatching,6
Shahdara,31.598255081222746,74.2582834974223,4,vehicle theft,18
Shahdara,31.64213980825957,74.26185479906478,5,snatching,8
Shahdara,31.61496538636015,74.30267246943718,5,assault,4
Shahdara,31.637271933184934,74.29159286458645,5,robbery,15
Shahdara,31.64919463750076,74.24559794898104,4,vehicle theft,22
Shahdara,31.65604329616863,74.28766200424147,4,assault,8
Shahdara,31.63550558792591,74.25209332547495,5,robbery,16
Shahdara,31.58823070919165,74.29585869706986,4,snatching,20
Shahdara,31.649134199001235,74.28623628366955,4,robbery,18
Shahdara,31.632134461182723,74.27633606762559,5,assault,7
Shahdara,31.61451119945782,74.28440763165577,5,snatching,16
Shahdara,31.61263549449518,74.27080538537251,5,vehicle theft,20
Shahdara,31.628790024612407,74.29557873007025,5,vehicle theft,14
Shahdara,31.65268269986978,74.23713265351725,4,snatching,14
Shahdara,31.571298726204546,74.28288186095214,5,assault,16
Shahdara,31.61879422017217,74.28909590339285,5,vehicle theft,18
Shahdara,31.626128197099707,74.31684958089134,5,snatching,20
Shahdara,31.656384463665994,74.2807987279443,5,vehicle theft,12
Shahdara,31.623743280409723,74.28459852935787,4,vehicle theft,11
Shahdara,31.63386957823828,74.27215974720161,4,robbery,4
Shahdara,31.615897035420044,74.27059182214937,4,snatching,17
Shahdara,31.621394936976824,74.26720470945112,5,robbery,10
Shahdara,31.61266997888976,74.25439749386133,5,robbery,4
Shahdara,31.607414732126145,74.31067455419833,5,vehicle theft,0
Shahdara,31.609283970738954,74.24585284084814,4,assault,4
Shahdara,31.623294875749288,74.27918963299929,5,assault,6
Shahdara,31.5962907529281,74.2904193633115,4,vehicle theft,21
Shahdara,31.62848946188496,74.2766381306807,4,robbery,7
Shahdara,31.620655939908232,74.264830093306,4,assault,5
Shahdara,31.62776340515336,74.28077454040739,4,robbery,17
Shahdara,31.60714485394103,74.31403042140842,4,robbery,11
Shahdara,31.623473532922773,74.26597325616795,5,robbery,2
Shahdara,31.601562803737494,74.25992085255837,5,assault,21
Shahdara,31.625713796005346,74.25866557782348,4,robbery,14
Shahdara,31.618332314494516,74.28371385179483,5,vehicle theft,11
Shahdara,31.60228091373411,74.27817651532963,5,assault,20
Shahdara,31.636227931089834,74.25703473422494,4,vehicle theft,15
Shahdara,31.635559095455857,74.33047599581234,4,vehicle theft,1
Shahdara,31.615701792897,74.2855358689865,5,vehicle theft,1
Shahdara,31.609931578933466,74.27716780379689,4,robbery,12
Shahdara,31.589377849948885,74.29028509512035,5,snatching,0
Shahdara,31.634447758566566,74.26210934621727,5,assault,5
Shahdara,31.619528956982517,74.27651291484194,4,vehicle theft,20
Shahdara,31.61737054808657,74.29652094342883,4,vehicle theft,8
Shahdara,31.62527703402148,74.24951169323758,4,assault,17
Shahdara,31.609940504588973,74.28526974430662,4,robbery,22
Shahdara,31.618517457871402,74.27515701548353,5,robbery,10
Shahdara,31.654100282944142,74.27398393375566,5,robbery,10
Shahdara,31.585624982142757,74.30549978238601,4,assault,17
Shahdara,31.62999370220606,74.28944004541839,4,snatching,12
Shahdara,31.610516416868407,74.3065192934857,5,robbery,22
Shahdara,31.62308673374129,74.31423874391635,4,assault,9
Shahdara,31.592479154724213,74.27320796731023,4,robbery,6
Shahdara,31.6042802793473,74.25237910793693,5,robbery,8
Shahdara,31.639986594224798,74.27525846018229,4,vehicle theft,5
Shahdara,31.587692670974466,74.23928938314364,5,snatching,4
Shahdara,31.61207128341137,74.30793256959015,4,assault,10
